sensor_id,date,reading
4196,2018-09-06 09:00:00,26.6433
4196,2018-09-06 08:00:00,24.7808
4196,2018-09-06 07:00:00,18.5055
4196,2018-09-06 06:00:00,19.7311
4196,2018-09-06 05:00:00,22.0157
4196,2018-09-06 04:00:00,19.2357
4196,2018-09-06 03:00:00,21.9782
4196,2018-09-06 02:00:00,25.5118
4196,2018-09-06 01:00:00,23.169
4196,2018-09-06 00:00:00,19.6495
4196,2018-09-05 23:00:00,23.5352
4196,2018-09-05 22:00:00,22.1294
4196,2018-09-05 21:00:00,20.1753
4196,2018-09-05 20:00:00,19.4423
4196,2018-09-05 19:00:00,15.4511
4196,2018-09-05 18:00:00,21.4713
4196,2018-09-05 17:00:00,22.9981
4196,2018-09-05 16:00:00,30.6305
4196,2018-09-05 15:00:00,31.7562
4196,2018-09-05 14:00:00,31.573
4196,2018-09-05 13:00:00,28.7012
4196,2018-09-05 12:00:00,23.9111
4196,2018-09-05 11:00:00,24.3372
4196,2018-09-05 10:00:00,24.929
4196,2018-09-05 09:00:00,25.5915
4196,2018-09-05 08:00:00,28.7376
4196,2018-09-05 05:00:00,13.4533
4196,2018-09-05 04:00:00,12.0946
4196,2018-09-05 03:00:00,14.355
4196,2018-09-05 01:00:00,12.1108
4192,2018-09-07 13:00:00,8.81157
4192,2018-09-07 12:00:00,19.7599
4192,2018-09-07 11:00:00,22.2995
4192,2018-09-07 10:00:00,11.1234
4192,2018-09-07 09:00:00,5.97123
4192,2018-09-07 08:00:00,5.66013
4192,2018-09-07 07:00:00,6.59562
4192,2018-09-07 06:00:00,6.13032
4192,2018-09-07 05:00:00,7.86092
4192,2018-09-07 04:00:00,8.98682
4192,2018-09-07 03:00:00,7.49943
4192,2018-09-07 02:00:00,7.20046
4192,2018-09-07 01:00:00,8.89041
4192,2018-09-07 00:00:00,13.6505
4192,2018-09-06 23:00:00,13.3041
4192,2018-09-06 22:00:00,16.8621
4192,2018-09-06 21:00:00,10.7947
4192,2018-09-06 20:00:00,19.0812
4192,2018-09-06 19:00:00,5.83642
4192,2018-09-06 18:00:00,6.81633
4192,2018-09-06 17:00:00,8.1835
4192,2018-09-06 16:00:00,12.9065
4192,2018-09-06 15:00:00,5.36874
4192,2018-09-06 14:00:00,9.07326
4192,2018-09-06 13:00:00,8.67442
4192,2018-09-06 12:00:00,8.8038
4192,2018-09-06 11:00:00,7.12298
4192,2018-09-06 10:00:00,5.67228
4192,2018-09-06 09:00:00,7.08437
4192,2018-09-06 08:00:00,6.68832
4192,2018-09-06 07:00:00,5.41575
4192,2018-09-06 06:00:00,6.1477
4192,2018-09-06 05:00:00,7.86932
4192,2018-09-06 04:00:00,12.611
4192,2018-09-06 03:00:00,10.5036
4192,2018-09-06 02:00:00,11.6253
4192,2018-09-06 01:00:00,9.34446
4192,2018-09-06 00:00:00,8.98986
4192,2018-09-05 23:00:00,8.74408
4192,2018-09-05 22:00:00,9.37289
4192,2018-09-05 21:00:00,8.45109
4192,2018-09-05 20:00:00,8.70096
4192,2018-09-05 19:00:00,7.18891
4192,2018-09-05 18:00:00,6.62337
4192,2018-09-05 17:00:00,5.95066
4192,2018-09-05 16:00:00,5.61262
4192,2018-09-05 15:00:00,5.2825
4192,2018-09-05 14:00:00,4.38078
4192,2018-09-05 13:00:00,7.86115
4192,2018-09-05 12:00:00,9.39751
4192,2018-09-05 11:00:00,8.32216
4192,2018-09-05 10:00:00,6.59418
4192,2018-09-05 09:00:00,8.59225
4192,2018-09-05 08:00:00,8.41909
4192,2018-09-05 07:00:00,10.0988
4192,2018-09-05 06:00:00,7.60292
4192,2018-09-05 05:00:00,7.47449
4192,2018-09-05 04:00:00,6.74738
4192,2018-09-05 03:00:00,7.07922
4192,2018-09-05 02:00:00,7.6898
4192,2018-09-05 01:00:00,7.77729
4194,2018-09-07 13:00:00,97.5527
4194,2018-09-07 12:00:00,69.278
4194,2018-09-07 11:00:00,30.8175
4194,2018-09-07 10:00:00,22.373
4194,2018-09-07 09:00:00,19.2932
4194,2018-09-07 08:00:00,17.6428
4194,2018-09-07 07:00:00,16.2197
4194,2018-09-07 06:00:00,13.4322
4194,2018-09-07 05:00:00,9.82535
4194,2018-09-07 04:00:00,7.29577
4194,2018-09-07 03:00:00,5.58427
4194,2018-09-07 02:00:00,6.16461
4194,2018-09-07 01:00:00,7.92697
4194,2018-09-07 00:00:00,11.5298
4194,2018-09-06 23:00:00,16.8989
4194,2018-09-06 22:00:00,19.4978
4194,2018-09-06 21:00:00,20.8264
4194,2018-09-06 20:00:00,30.059
4194,2018-09-06 19:00:00,67.1249
4194,2018-09-06 18:00:00,83.3607
4194,2018-09-06 17:00:00,92.9848
4194,2018-09-06 16:00:00,87.2736
4194,2018-09-06 15:00:00,94.1528
4194,2018-09-06 14:00:00,82.5213
4194,2018-09-06 13:00:00,71.1292
4194,2018-09-06 12:00:00,52.3961
4194,2018-09-06 11:00:00,48.2713
4194,2018-09-06 10:00:00,46.3764
4194,2018-09-06 09:00:00,39.9017
4194,2018-09-06 08:00:00,24.5239
4194,2018-09-06 07:00:00,25.2473
4194,2018-09-06 06:00:00,22.7237
4194,2018-09-06 05:00:00,26.8907
4194,2018-09-06 04:00:00,25.7014
4194,2018-09-06 03:00:00,28.3537
4194,2018-09-06 02:00:00,30.0772
4194,2018-09-06 01:00:00,25.9741
4194,2018-09-06 00:00:00,34.3034
4194,2018-09-05 23:00:00,31.2665
4194,2018-09-05 22:00:00,48.2417
4194,2018-09-05 21:00:00,58.665
4194,2018-09-05 20:00:00,60.3961
4194,2018-09-05 19:00:00,67.0462
4194,2018-09-05 18:00:00,75.4853
4194,2018-09-05 17:00:00,91.9506
4194,2018-09-05 16:00:00,113.542
4194,2018-09-05 15:00:00,109.67
4194,2018-09-05 14:00:00,106.229
4194,2018-09-05 13:00:00,92.823
4194,2018-09-05 12:00:00,84.7596
4194,2018-09-05 11:00:00,69.3216
4194,2018-09-05 10:00:00,60.3938
4194,2018-09-05 09:00:00,44.1202
4194,2018-09-05 08:00:00,21.6848
4194,2018-09-05 07:00:00,11.5438
4194,2018-09-05 06:00:00,8.52921
4194,2018-09-05 05:00:00,12.9197
4194,2018-09-05 04:00:00,9.88258
4194,2018-09-05 03:00:00,8.11517
4194,2018-09-05 02:00:00,9.53315
4194,2018-09-05 01:00:00,14.0567
4200,2018-09-07 13:00:00,3.7479
4200,2018-09-07 12:00:00,7.71845
4200,2018-09-07 11:00:00,16.8115
4200,2018-09-07 10:00:00,6.16495
4200,2018-09-07 09:00:00,2.25569
4200,2018-09-07 08:00:00,2.16705
4200,2018-09-07 07:00:00,2.1034
4200,2018-09-07 06:00:00,2.33207
4200,2018-09-07 05:00:00,2.76947
4200,2018-09-07 04:00:00,2.94908
4200,2018-09-07 03:00:00,2.17085
4200,2018-09-07 02:00:00,2.3031
4200,2018-09-07 01:00:00,2.44692
4200,2018-09-07 00:00:00,2.91726
4200,2018-09-06 23:00:00,3.2884
4200,2018-09-06 22:00:00,2.96538
4200,2018-09-06 21:00:00,2.90073
4200,2018-09-06 20:00:00,2.99298
4200,2018-09-06 19:00:00,3.10144
4200,2018-09-06 18:00:00,2.95057
4200,2018-09-06 17:00:00,2.53607
4200,2018-09-06 16:00:00,2.36175
4200,2018-09-06 15:00:00,2.53743
4200,2018-09-06 14:00:00,2.54895
4200,2018-09-06 13:00:00,2.58465
4200,2018-09-06 12:00:00,2.65981
4200,2018-09-06 11:00:00,2.62784
4200,2018-09-06 10:00:00,2.34705
4200,2018-09-06 09:00:00,2.43623
4200,2018-09-06 08:00:00,2.56024
4200,2018-09-06 07:00:00,2.29864
4200,2018-09-06 06:00:00,2.05122
4200,2018-09-06 05:00:00,2.08341
4200,2018-09-06 04:00:00,2.28881
4200,2018-09-06 03:00:00,2.2722
4200,2018-09-06 02:00:00,2.20306
4200,2018-09-06 01:00:00,2.32215
4200,2018-09-06 00:00:00,2.5555
4200,2018-09-05 23:00:00,2.66973
4200,2018-09-05 22:00:00,3.03723
4200,2018-09-05 21:00:00,3.17872
4200,2018-09-05 20:00:00,3.27247
4200,2018-09-05 19:00:00,3.23595
4200,2018-09-05 18:00:00,3.14594
4200,2018-09-05 17:00:00,3.49741
4200,2018-09-05 16:00:00,3.65652
4200,2018-09-05 15:00:00,3.67571
4200,2018-09-05 14:00:00,3.3549
4200,2018-09-05 13:00:00,3.40913
4200,2018-09-05 12:00:00,3.26455
4200,2018-09-05 11:00:00,3.36107
4200,2018-09-05 10:00:00,3.77849
4200,2018-09-05 09:00:00,3.66211
4200,2018-09-05 08:00:00,2.49911
4200,2018-09-05 07:00:00,2.10178
4200,2018-09-05 06:00:00,1.89022
4200,2018-09-05 05:00:00,1.85747
4200,2018-09-05 04:00:00,1.87575
4200,2018-09-05 03:00:00,1.77176
4200,2018-09-05 02:00:00,1.93553
4200,2018-09-05 01:00:00,2.24494
4274,2018-09-07 13:00:00,263.92
4274,2018-09-07 12:00:00,272.82
4274,2018-09-07 11:00:00,303.09
4274,2018-09-07 10:00:00,316
4274,2018-09-07 09:00:00,291.44
4274,2018-09-07 08:00:00,276.58
4274,2018-09-07 07:00:00,334.92
4274,2018-09-07 06:00:00,214.6
4274,2018-09-07 05:00:00,215.83
4274,2018-09-07 04:00:00,216.32
4274,2018-09-07 03:00:00,224.27
4274,2018-09-07 02:00:00,231.69
4274,2018-09-07 01:00:00,212.59
4274,2018-09-07 00:00:00,254.35
4274,2018-09-06 23:00:00,257.02
4274,2018-09-06 22:00:00,269.32
4274,2018-09-06 21:00:00,261.52
4274,2018-09-06 20:00:00,238.73
4274,2018-09-06 19:00:00,252.46
4274,2018-09-06 18:00:00,264.93
4274,2018-09-06 17:00:00,226.9
4274,2018-09-06 16:00:00,226.46
4274,2018-09-06 15:00:00,219.77
4274,2018-09-06 14:00:00,223.34
4274,2018-09-06 13:00:00,225.64
4274,2018-09-06 12:00:00,222.75
4274,2018-09-06 11:00:00,246.54
4274,2018-09-06 10:00:00,253.51
4274,2018-09-06 09:00:00,241.99
4274,2018-09-06 08:00:00,248.76
4274,2018-09-06 07:00:00,235.99
4274,2018-09-06 06:00:00,239.08
4274,2018-09-06 05:00:00,245.24
4274,2018-09-06 04:00:00,246.7
4274,2018-09-06 03:00:00,244.58
4274,2018-09-06 02:00:00,255.02
4274,2018-09-06 01:00:00,245.74
4274,2018-09-06 00:00:00,258.44
4274,2018-09-05 23:00:00,259.57
4274,2018-09-05 22:00:00,254.48
4274,2018-09-05 21:00:00,267.08
4274,2018-09-05 20:00:00,276.61
4274,2018-09-05 19:00:00,260.14
4274,2018-09-05 18:00:00,243.26
4274,2018-09-05 17:00:00,233.39
4274,2018-09-05 16:00:00,246.55
4274,2018-09-05 15:00:00,251.34
4274,2018-09-05 14:00:00,246
4274,2018-09-05 13:00:00,238.17
4274,2018-09-05 12:00:00,228.5
4274,2018-09-05 11:00:00,237.67
4274,2018-09-05 10:00:00,277.95
4274,2018-09-05 09:00:00,286.19
4274,2018-09-05 08:00:00,244.01
4274,2018-09-05 07:00:00,305.92
4274,2018-09-05 06:00:00,220.78
4274,2018-09-05 05:00:00,198.48
4274,2018-09-05 04:00:00,187.22
4274,2018-09-05 03:00:00,187.7
4274,2018-09-05 02:00:00,195.64
4274,2018-09-05 01:00:00,213.93
14416,2018-09-07 12:00:00,36.9103
14416,2018-09-07 11:00:00,34.4915
14416,2018-09-07 10:00:00,24.7989
14416,2018-09-07 09:00:00,14.3507
14416,2018-09-07 08:00:00,15.568
14416,2018-09-07 07:00:00,20.1559
14416,2018-09-07 06:00:00,17.9314
14416,2018-09-07 05:00:00,17.6991
14416,2018-09-07 04:00:00,15.0119
14416,2018-09-07 03:00:00,19.535
14416,2018-09-07 02:00:00,17.5053
14416,2018-09-07 01:00:00,14.5364
14416,2018-09-07 00:00:00,15.0107
14416,2018-09-06 23:00:00,13.8528
14416,2018-09-06 22:00:00,16.1464
14416,2018-09-06 21:00:00,13.3789
14416,2018-09-06 20:00:00,17.3717
14416,2018-09-06 19:00:00,13.359
14416,2018-09-06 18:00:00,16.2599
14416,2018-09-06 17:00:00,24.4521
14416,2018-09-06 16:00:00,22.7263
14416,2018-09-06 15:00:00,19.815
14416,2018-09-06 14:00:00,29.3066
14416,2018-09-06 13:00:00,37.2526
14416,2018-09-06 12:00:00,24.6336
14416,2018-09-06 11:00:00,32.8455
14416,2018-09-06 10:00:00,23.5598
14416,2018-09-06 09:00:00,33.8906
14416,2018-09-06 08:00:00,22.3607
14416,2018-09-06 07:00:00,19.2541
14416,2018-09-06 06:00:00,25.8393
14416,2018-09-06 05:00:00,26.162
14416,2018-09-06 04:00:00,28.3673
14416,2018-09-06 03:00:00,29.6571
14416,2018-09-06 02:00:00,29.4317
14416,2018-09-06 01:00:00,29.7569
14416,2018-09-06 00:00:00,33.2484
14416,2018-09-05 23:00:00,26.2189
14416,2018-09-05 22:00:00,31.686
14416,2018-09-05 21:00:00,30.1832
14416,2018-09-05 20:00:00,39.8457
14416,2018-09-05 19:00:00,31.2444
14416,2018-09-05 18:00:00,29.8349
14416,2018-09-05 17:00:00,63.5794
14416,2018-09-05 16:00:00,43.1718
14416,2018-09-05 15:00:00,42.5347
14416,2018-09-05 14:00:00,31.4256
14416,2018-09-05 13:00:00,38.4706
14416,2018-09-05 12:00:00,25.9772
14416,2018-09-05 11:00:00,31.2923
14416,2018-09-05 10:00:00,42.8657
14416,2018-09-05 09:00:00,25.6809
14416,2018-09-05 08:00:00,33.1032
14416,2018-09-05 07:00:00,20.2547
14416,2018-09-05 06:00:00,19.5099
14416,2018-09-05 05:00:00,20.1953
14416,2018-09-05 04:00:00,23.6
14416,2018-09-05 03:00:00,13.0013
14416,2018-09-05 02:00:00,12.0917
14416,2018-09-05 01:00:00,11.2622
4278,2018-09-07 13:00:00,4.72355
4278,2018-09-07 12:00:00,7.02607
4278,2018-09-07 11:00:00,17.2266
4278,2018-09-07 10:00:00,18.3042
4278,2018-09-07 09:00:00,13.3702
4278,2018-09-07 08:00:00,14.5929
4278,2018-09-07 07:00:00,10.9926
4278,2018-09-07 06:00:00,9.73367
4278,2018-09-07 05:00:00,6.22887
4278,2018-09-07 04:00:00,7.56833
4278,2018-09-07 03:00:00,10.8787
4278,2018-09-07 02:00:00,8.87562
4278,2018-09-07 01:00:00,7.66818
4278,2018-09-07 00:00:00,12.854
4278,2018-09-06 23:00:00,17.601
4278,2018-09-06 22:00:00,17.8156
4278,2018-09-06 21:00:00,16.6811
4278,2018-09-06 20:00:00,12.5358
4278,2018-09-06 19:00:00,13.2294
4278,2018-09-06 18:00:00,13.7159
4278,2018-09-06 17:00:00,7.1546
4278,2018-09-06 16:00:00,4.94464
4278,2018-09-06 15:00:00,4.84639
4278,2018-09-06 14:00:00,6.82637
4278,2018-09-06 13:00:00,5.45345
4278,2018-09-06 12:00:00,4.67218
4278,2018-09-06 11:00:00,9.04482
4278,2018-09-06 10:00:00,8.66205
4278,2018-09-06 09:00:00,10.5781
4278,2018-09-06 08:00:00,15.5106
4278,2018-09-06 07:00:00,11.3103
4278,2018-09-06 06:00:00,6.33602
4278,2018-09-06 05:00:00,8.01818
4278,2018-09-06 04:00:00,7.35483
4278,2018-09-06 03:00:00,8.39793
4278,2018-09-06 02:00:00,10.3965
4278,2018-09-06 01:00:00,8.1497
4278,2018-09-06 00:00:00,13.8335
4278,2018-09-05 23:00:00,11.8257
4278,2018-09-05 22:00:00,8.10369
4278,2018-09-05 21:00:00,7.21302
4278,2018-09-05 20:00:00,8.62843
4278,2018-09-05 19:00:00,7.61242
4278,2018-09-05 18:00:00,4.89472
4278,2018-09-05 17:00:00,8.04952
4278,2018-09-05 16:00:00,14.9853
4278,2018-09-05 15:00:00,8.43298
4278,2018-09-05 14:00:00,9.24293
4278,2018-09-05 13:00:00,5.72485
4278,2018-09-05 12:00:00,5.69245
4278,2018-09-05 11:00:00,7.18965
4278,2018-09-05 10:00:00,14.2756
4278,2018-09-05 09:00:00,16.0141
4278,2018-09-05 08:00:00,9.5515
4278,2018-09-05 07:00:00,11.831
4278,2018-09-05 06:00:00,15.2556
4278,2018-09-05 05:00:00,9.12772
4278,2018-09-05 04:00:00,7.63897
4278,2018-09-05 03:00:00,5.42158
4278,2018-09-05 02:00:00,4.33068
4278,2018-09-05 01:00:00,8.69057
14448,2018-09-07 13:00:00,75.405
14448,2018-09-07 12:00:00,62.5178
14448,2018-09-07 11:00:00,34.6122
14448,2018-09-07 10:00:00,11.8489
14448,2018-09-07 09:00:00,3.31167
14448,2018-09-07 08:00:00,2.86722
14448,2018-09-07 04:00:00,0.15333
14448,2018-09-07 03:00:00,2.62228
14448,2018-09-07 02:00:00,3.97556
14448,2018-09-07 01:00:00,4.75722
14448,2018-09-07 00:00:00,5.06833
14448,2018-09-06 23:00:00,12.4139
14448,2018-09-06 22:00:00,14.0956
14448,2018-09-06 21:00:00,26.9428
14448,2018-09-06 20:00:00,43.9867
14448,2018-09-06 19:00:00,56.2139
14448,2018-09-06 18:00:00,63.0639
14448,2018-09-06 17:00:00,87.1994
14448,2018-09-06 16:00:00,92.8683
14448,2018-09-06 15:00:00,91.155
14448,2018-09-06 14:00:00,82.1789
14448,2018-09-06 13:00:00,78.4756
14448,2018-09-06 12:00:00,80.07
14448,2018-09-06 11:00:00,59.3911
14448,2018-09-06 10:00:00,32.6056
14448,2018-09-06 09:00:00,33.935
14448,2018-09-06 08:00:00,36.4528
14448,2018-09-06 07:00:00,29.0822
14448,2018-09-06 06:00:00,17.0067
14448,2018-09-06 05:00:00,18.6522
14448,2018-09-06 04:00:00,26.6178
14448,2018-09-06 03:00:00,27.8844
14448,2018-09-06 02:00:00,37.2356
14448,2018-09-06 01:00:00,45.85
14448,2018-09-06 00:00:00,47.3411
14448,2018-09-05 23:00:00,54.27
14448,2018-09-05 22:00:00,62.3539
14448,2018-09-05 21:00:00,69.9183
14448,2018-09-05 20:00:00,73.2056
14448,2018-09-05 19:00:00,76.4161
14448,2018-09-05 18:00:00,88.2178
14448,2018-09-05 17:00:00,93.1828
14448,2018-09-05 16:00:00,81.2439
14448,2018-09-05 15:00:00,82.0311
14448,2018-09-05 14:00:00,78.6778
14448,2018-09-05 13:00:00,85.0461
14448,2018-09-05 12:00:00,87.78
14448,2018-09-05 11:00:00,72.0094
14448,2018-09-05 10:00:00,37.575
14448,2018-09-05 09:00:00,13.0061
14448,2018-09-05 08:00:00,11.3839
14448,2018-09-05 07:00:00,2.14778
14448,2018-09-05 06:00:00,0.46056
14448,2018-09-05 05:00:00,10.3639
14448,2018-09-05 04:00:00,14.2822
14448,2018-09-05 03:00:00,29.3678
14448,2018-09-05 02:00:00,42.6311
14448,2018-09-05 01:00:00,34.0867
4285,2018-09-07 13:00:00,2.4795
4285,2018-09-07 12:00:00,3.06689
4285,2018-09-07 11:00:00,3.04506
4285,2018-09-07 10:00:00,2.51448
4285,2018-09-07 09:00:00,2.48896
4285,2018-09-07 08:00:00,1.7026
4285,2018-09-07 07:00:00,1.54762
4285,2018-09-07 06:00:00,2.00265
4285,2018-09-07 05:00:00,2.06608
4285,2018-09-07 04:00:00,2.40406
4285,2018-09-07 03:00:00,2.10628
4285,2018-09-07 02:00:00,1.55569
4285,2018-09-07 01:00:00,1.8376
4285,2018-09-07 00:00:00,1.83347
4285,2018-09-06 23:00:00,1.7215
4285,2018-09-06 22:00:00,1.64904
4285,2018-09-06 21:00:00,1.14441
4285,2018-09-06 20:00:00,1.7637
4285,2018-09-06 19:00:00,1.60525
4285,2018-09-06 18:00:00,1.25021
4285,2018-09-06 17:00:00,0.99661
4285,2018-09-06 16:00:00,1.18232
4285,2018-09-06 15:00:00,1.23427
4285,2018-09-06 14:00:00,1.51305
4285,2018-09-06 13:00:00,1.19814
4285,2018-09-06 12:00:00,1.64579
4285,2018-09-06 11:00:00,1.78477
4285,2018-09-06 10:00:00,2.11672
4285,2018-09-06 09:00:00,1.31118
4285,2018-09-06 08:00:00,2.21178
4285,2018-09-06 07:00:00,2.18564
4285,2018-09-06 06:00:00,1.36762
4285,2018-09-06 05:00:00,1.4812
4285,2018-09-06 04:00:00,1.73436
4285,2018-09-06 03:00:00,1.24444
4285,2018-09-06 02:00:00,1.65623
4285,2018-09-06 01:00:00,2.19046
4285,2018-09-06 00:00:00,2.794
4285,2018-09-05 23:00:00,1.68504
4285,2018-09-05 22:00:00,1.30798
4285,2018-09-05 21:00:00,1.19479
4285,2018-09-05 20:00:00,1.24467
4285,2018-09-05 19:00:00,1.11198
4285,2018-09-05 18:00:00,0.77863
4285,2018-09-05 17:00:00,2.01856
4285,2018-09-05 16:00:00,1.54684
4285,2018-09-05 15:00:00,1.05796
4285,2018-09-05 14:00:00,0.96529
4285,2018-09-05 13:00:00,1.30907
4285,2018-09-05 12:00:00,1.75918
4285,2018-09-05 11:00:00,2.12169
4285,2018-09-05 10:00:00,1.65861
4285,2018-09-05 09:00:00,2.29259
4285,2018-09-05 08:00:00,1.94698
4285,2018-09-05 07:00:00,1.06636
4285,2018-09-05 06:00:00,1.41106
4285,2018-09-05 05:00:00,1.03764
4285,2018-09-05 04:00:00,0.8864
4285,2018-09-05 03:00:00,1.41422
4285,2018-09-05 02:00:00,1.67285
4285,2018-09-05 01:00:00,1.28066
4336,2018-09-07 13:00:00,35.6924
4336,2018-09-07 12:00:00,28.1907
4336,2018-09-07 11:00:00,21.8398
4336,2018-09-07 10:00:00,17.8538
4336,2018-09-07 09:00:00,15.187
4336,2018-09-07 08:00:00,16.815
4336,2018-09-07 07:00:00,21.8614
4336,2018-09-07 06:00:00,21.7069
4336,2018-09-07 05:00:00,24.3977
4336,2018-09-07 04:00:00,24.827
4336,2018-09-07 03:00:00,29.0432
4336,2018-09-07 02:00:00,29.9279
4336,2018-09-07 01:00:00,31.4976
4336,2018-09-07 00:00:00,28.22
4336,2018-09-06 23:00:00,26.0521
4336,2018-09-06 22:00:00,26.9532
4336,2018-09-06 21:00:00,28.6522
4336,2018-09-06 20:00:00,27.3967
4336,2018-09-06 19:00:00,23.3447
4336,2018-09-06 18:00:00,21.8788
4336,2018-09-06 17:00:00,16.7125
4336,2018-09-06 16:00:00,14.049
4336,2018-09-06 15:00:00,15.8504
4336,2018-09-06 14:00:00,21.8899
4336,2018-09-06 13:00:00,22.6006
4336,2018-09-06 12:00:00,21.1209
4336,2018-09-06 11:00:00,23.1759
4336,2018-09-06 10:00:00,24.8722
4336,2018-09-06 09:00:00,27.1917
4336,2018-09-06 08:00:00,29.2907
4336,2018-09-06 07:00:00,38.7714
4336,2018-09-06 06:00:00,37.5219
4336,2018-09-06 05:00:00,34.6595
4336,2018-09-06 04:00:00,32.8632
4336,2018-09-06 03:00:00,33.2296
4336,2018-09-06 02:00:00,32.7062
4336,2018-09-06 01:00:00,32.0448
4336,2018-09-06 00:00:00,30.8092
4336,2018-09-05 23:00:00,28.0401
4336,2018-09-05 22:00:00,27.0041
4336,2018-09-05 21:00:00,28.4818
4336,2018-09-05 20:00:00,28.8423
4336,2018-09-05 19:00:00,27.7716
4336,2018-09-05 18:00:00,25.2034
4336,2018-09-05 17:00:00,16.7063
4336,2018-09-05 16:00:00,16.435
4336,2018-09-05 15:00:00,16.8545
4336,2018-09-05 14:00:00,17.0609
4336,2018-09-05 13:00:00,17.3756
4336,2018-09-05 12:00:00,19.5553
4336,2018-09-05 11:00:00,15.6079
4336,2018-09-05 10:00:00,23.7296
4336,2018-09-05 09:00:00,22.29
4336,2018-09-05 08:00:00,25.1402
4336,2018-09-05 07:00:00,27.602
4336,2018-09-05 06:00:00,25.6228
4336,2018-09-05 05:00:00,16.8697
4336,2018-09-05 04:00:00,17.3091
4336,2018-09-05 03:00:00,16.62
4336,2018-09-05 02:00:00,18.4687
4336,2018-09-05 01:00:00,17.5735
14771,2018-09-07 13:00:00,0.40428
14771,2018-09-07 12:00:00,0.3231
14771,2018-09-07 11:00:00,0.25182
14771,2018-09-07 10:00:00,0.2178
14771,2018-09-07 09:00:00,0.25182
14771,2018-09-07 08:00:00,0.2268
14771,2018-09-07 07:00:00,0.21798
14771,2018-09-07 06:00:00,0.22752
14771,2018-09-07 05:00:00,0.21852
14771,2018-09-07 04:00:00,0.18612
14771,2018-09-07 03:00:00,0.29268
14771,2018-09-07 02:00:00,0.33192
14771,2018-09-07 00:00:00,0.36784
14771,2018-09-06 23:00:00,0.39708
14771,2018-09-06 22:00:00,0.50292
14771,2018-09-06 21:00:00,0.48474
14771,2018-09-06 20:00:00,0.37242
14771,2018-09-06 19:00:00,0.38052
14771,2018-09-06 18:00:00,0.28242
14771,2018-09-06 17:00:00,0.11394
14771,2018-09-06 16:00:00,0.21096
14771,2018-09-06 15:00:00,0.25074
14771,2018-09-06 14:00:00,0.11358
14771,2018-09-06 13:00:00,0.162
14771,2018-09-06 12:00:00,0.2349
14771,2018-09-06 11:00:00,0.24336
14771,2018-09-06 10:00:00,0.29988
14771,2018-09-06 09:00:00,0.34002
14771,2018-09-06 08:00:00,0.35622
14771,2018-09-06 07:00:00,0.27504
14771,2018-09-06 06:00:00,0.1296
14771,2018-09-06 05:00:00,0.23472
14771,2018-09-06 04:00:00,0.17874
14771,2018-09-06 03:00:00,0.25884
14771,2018-09-06 02:00:00,0.25974
14771,2018-09-06 01:00:00,0.2835
14771,2018-09-05 23:00:00,0.33472
14771,2018-09-05 22:00:00,0.33282
14771,2018-09-05 21:00:00,0.47844
14771,2018-09-05 20:00:00,0.52578
14771,2018-09-05 19:00:00,0.52056
14771,2018-09-05 18:00:00,0.46692
14771,2018-09-05 17:00:00,0.2673
14771,2018-09-05 16:00:00,0.29988
14771,2018-09-05 15:00:00,0.25038
14771,2018-09-05 14:00:00,0.20142
14771,2018-09-05 13:00:00,0.08982
14771,2018-09-05 12:00:00,0.11358
14771,2018-09-05 11:00:00,0.16992
14771,2018-09-05 10:00:00,0.18702
14771,2018-09-05 09:00:00,0.252
14771,2018-09-05 08:00:00,0.35532
14771,2018-09-05 07:00:00,0.18504
14771,2018-09-05 06:00:00,0.06534
14771,2018-09-05 05:00:00,0.1134
14771,2018-09-05 04:00:00,0.09738
14771,2018-09-05 03:00:00,0.13806
14771,2018-09-05 02:00:00,0.20988
14771,2018-09-05 01:00:00,0.1548
4333,2018-09-07 13:00:00,21.2048
4333,2018-09-07 12:00:00,17.3733
4333,2018-09-07 11:00:00,14.4219
4333,2018-09-07 10:00:00,10.9111
4333,2018-09-07 09:00:00,11.0688
4333,2018-09-07 08:00:00,12.971
4333,2018-09-07 07:00:00,10.0208
4333,2018-09-07 06:00:00,8.36182
4333,2018-09-07 05:00:00,7.40347
4333,2018-09-07 04:00:00,7.56185
4333,2018-09-07 03:00:00,7.40562
4333,2018-09-07 02:00:00,7.64065
4333,2018-09-07 01:00:00,8.05926
4333,2018-09-07 00:00:00,9.71371
4333,2018-09-06 23:00:00,11.6069
4333,2018-09-06 22:00:00,14.6759
4333,2018-09-06 21:00:00,14.2906
4333,2018-09-06 20:00:00,24.5769
4333,2018-09-06 19:00:00,21.7287
4333,2018-09-06 18:00:00,18.8871
4333,2018-09-06 17:00:00,13.2185
4333,2018-09-06 16:00:00,13.988
4333,2018-09-06 15:00:00,12.8631
4333,2018-09-06 14:00:00,9.43744
4333,2018-09-06 13:00:00,8.95253
4333,2018-09-06 12:00:00,8.76162
4333,2018-09-06 11:00:00,13.0722
4333,2018-09-06 10:00:00,17.7879
4333,2018-09-06 09:00:00,21.1711
4333,2018-09-06 08:00:00,15.8494
4333,2018-09-06 07:00:00,14.7626
4333,2018-09-06 06:00:00,10.5142
4333,2018-09-06 05:00:00,8.74788
4333,2018-09-06 04:00:00,8.01827
4333,2018-09-06 03:00:00,8.2749
4333,2018-09-06 02:00:00,8.58201
4333,2018-09-06 01:00:00,9.05472
